單詞,TF,DF
以目前,50,45
代表的,50,47
今天正,50,46
今天指,50,49
了許多,50,48
主導的,50,46
中日關,50,22
不符合,50,41
不承認,50,44
不代表,50,44
中國大陸,2468,1411
中華民國,758,366
日本政府,726,451
英國脫歐,687,364
幣兌美元,687,344
鴻海集團,597,302
經濟成長,583,394
今天表示,544,535
去年同期,503,301
高低介在,497,150
日本央行,494,331
馬來西亞,460,321
美國總統,459,352
新興市場,457,259
約新台幣,397,309
復興航空,395,96
媒體報導,379,330
沖之鳥礁,367,152
貨幣政策,364,242
報導指出,334,284
全球經濟,331,254
台灣虎航,321,72
美元匯率,316,252
金融市場,314,239
兌美元匯,312,251
今天上午,310,262
今天下午,301,260
英國首相,292,268
日本媒體,292,245
日本經濟,286,245
航空公司,269,156
兩岸關係,268,129
脫歐公投,263,192
新社報導,260,259
其他國家,254,212
個百分點,251,148
布魯塞爾,249,211
國會議員,246,150
市場預期,242,208
行政院長,237,196
新聞報導,231,204
日本東京,221,195
兌美元今,220,199
英國公投,218,174
總統大選,217,167
彈道飛彈,216,118
消息人士,214,140
國際社會,213,144
合併營收,213,122
虛擬實境,212,97
脫離歐盟,207,162
美元指數,203,160
的可能性,203,181
外匯交易,202,115
夏普社長,202,148
法蘭克福,201,191
投資夏普,199,122
駐日代表,198,120
最大陣風,194,49
日經新聞,194,157
利率政策,193,136
阿里巴巴,192,67
智慧手機,191,112
日本食品,191,114
日本核災,188,133
國民黨立,184,123
台灣市場,184,141
記者會上,181,156
胡志明市,181,169
美國經濟,180,146
日本市場,177,141
日圓升值,177,137
億日圓的,176,122
亞太地區,175,124
食品進口,174,115
經濟新聞,174,156
外交部長,174,146
今天公布,173,154
歷史新高,172,137
歐洲聯盟,172,153
最重要的,172,156
國總統歐,172,157
台灣時間,172,151
經濟海域,171,104
日本熊本,171,141
不確定性,171,144
新台幣匯,170,103
收購夏普,169,123
即期匯率,169,162
債殖利率,168,96
匯率今早,167,126
食品輸台,166,94
日本氣象,166,89
日本企業,164,118
伊斯坦堡,164,162
國際油價,163,128
夥伴協定,162,133
台灣經濟,161,119
長榮航空,160,54
的情況下,160,151
開記者會,159,138
聖地牙哥,159,158
公投結果,159,113
解決方案,158,113
桃園機場,158,92
核災食品,158,85
民進黨立,157,116
自由貿易,156,105
人士指出,156,134
個基本點,154,120
中國信託,154,49
亞洲股市,153,132
中央銀行,153,137
選人川普,152,142
另一方面,152,144
赫爾辛基,151,151
布達佩斯,151,151
哥本哈根,151,150
加德滿都,151,151
發布時間,150,150
歐洲央行,150,125
墨西哥城,150,150
年上半年,148,113
布里斯班,148,148
合作夥伴,148,122
全球股市,148,121
台灣民眾,147,98
公投決定,147,125
行記者會,146,138
民黨立委,145,105
集團旗下,144,129
跨太平洋,144,136
全球市場,144,122
大陸市場,143,103
今年以來,143,125
今天宣布,142,138
英國政府,141,93
南海問題,141,75
專屬經濟,139,79
億美元的,138,105
入主夏普,137,87
食品安全,136,86
股市今天,136,128
南向政策,136,85
金融機構,135,97
東證指數,135,100
日本銀行,135,130
指數上漲,135,93
當地時間,134,92
海洋事務,134,53
三菱汽車,134,43
首相梅伊,133,123
全球金融,133,113
鴻海投資,132,83
資料顯示,132,125
百尺竿頭,132,26
經濟數據,131,113
經濟學家,131,100
注意的是,131,124
市場人士,131,98
個交易日,131,116
芮氏規模,130,87
手機遊戲,129,76
廉價航空,129,66
交流協會,129,95
電子商務,128,77
產業發展,128,100
會理事長,128,113
岸田文雄,128,90
主辦單位,128,97
寬鬆政策,127,111
在立法院,127,112
資本市場,126,84
有限公司,126,85
日本福島,126,100
北部海面,126,43
數據顯示,125,111
會計年度,124,79
報告指出,124,106
在沖之鳥,124,83
元開盤後,124,123
人士表示,124,109
海外市場,123,106
官員表示,123,105
開董事會,122,83
百貨公司,122,62
讀賣新聞,121,104
日本九州,121,102
南海仲裁,121,76
主管機關,121,94
中小企業,120,70
貿易協定,119,85
日本國內,119,104
或有負債,119,60
國家安全,119,103
政治人物,118,95
持續成長,118,102
人工智慧,118,60
九二共識,118,58
達成協議,117,101
成長動能,117,105
電子產品,116,81
稅後純益,116,54
半導體產,116,55
金融海嘯,115,82
聯合國安,115,81
以來最大,115,101
今天報導,115,109
盤中一度,114,99
太陽能電,114,42
今天凌晨,114,80
人民幣匯,114,85
經濟發展,113,87
黑田東彥,112,86
國民黨團,112,61
元兌美元,112,102
留在歐盟,111,81
災區食品,111,64
新光三越,111,41
川普當選,111,83
前往日本,111,103
中國經濟,111,78
成交金額,110,54
取得夏普,110,77
全球最大,110,104
人士透露,110,100
美元之間,109,94
彭博報導,109,108
國際市場,109,87
合作對話,109,46
台日關係,109,76
股價指數,108,93
經濟合作,108,88
發表聲明,108,91
東南亞國,108,87
副總經理,108,95
亞洲市場,108,94
鴻海入主,107,69
讓消費者,107,92
民調顯示,107,80
市場需求,107,97
外電報導,107,88
公開收購,107,25
東京股市,106,92
日本外務,106,88
投資金額,106,81
夏普董事,106,71
合作關係,106,90
便利商店,106,62
來自日本,106,99
研究中心,105,75
法人表示,105,93
日本防衛,105,76
成為全球,105,96
訪時表示,104,101
液晶面板,104,68
液晶電視,104,52
朝鮮半島,104,71
日媒報導,104,98
指數下跌,104,77
台北國際,104,64
日本最大,103,94
台灣觀光,103,64
關係協會,102,80
美國聯邦,102,94
熊本地震,102,86
廣播公司,101,98
小桃阿嬤,101,16
不如預期,101,89
場公聽會,100,52
地方政府,100,75
量化寬鬆,99,82
調查顯示,99,83
總統表示,99,55
競爭對手,99,90
福島核災,99,76
年下半年,99,92
國際金融,99,80
利率會議,99,77
主要貨幣,99,88
購物中心,98,57
聯邦準備,98,88
基礎建設,98,84
台日海洋,98,43
資產管理,97,78
在記者會,97,91
再生能源,97,55
貨幣寬鬆,96,75
日本交流,96,79
擴大寬鬆,96,78
主席葉倫,96,89
中央社陳,96,96
自有品牌,95,47
朝日新聞,95,80
接受媒體,95,91
上市公司,95,76
美國國務,94,75
相關人士,94,83
日本大阪,94,76
接受鴻海,94,71
今天舉行,94,90
大陸經濟,93,70
包括日本,93,92
來回機票,93,63
電力公司,92,51
管理公司,92,73
東京奧運,92,73
國家主席,92,84
單一市場,92,60
立法院長,91,70
狹幅介在,91,68
月以來最,91,78
官民基金,91,82
大陸國家,91,79
原住民族,91,22
利率決策,91,73
脫歐談判,90,59
比去年同,90,66
智慧財產,90,54
國際貨幣,90,81
重要的是,89,85
寬鬆貨幣,89,78
央行總裁,89,64
台灣企業,89,56
受訪表示,89,87
即日起至,89,81
交換意見,89,79
投資人對,88,79
大工業國,88,79
外匯市場,88,78
國際股市,88,68
台灣人民,88,63
公司表示,88,77
三星電子,88,51
美元今天,87,81
營業利益,86,61
業績成長,86,66
國際機場,86,60
台灣旅客,86,54
其他地區,86,74
達成共識,85,78
美國升息,85,71
知情人士,85,67
海上保安,85,51
希望透過,85,83
夏普今天,85,67
國際資金,85,58
台幣升值,85,79
統一超商,84,29
的重要性,84,79
會上表示,84,78
日本股市,84,78
日本知名,84,82
官房長官,84,80
刺激措施,84,60
公投脫歐,84,73
來自台灣,84,68
一段時間,84,79
沒有任何,83,78
最高來到,83,72
時間下午,83,72
日經指數,83,73
日本官民,83,77
夏普股價,83,57
台日雙方,83,64
今天召開,83,80
證券交易,82,61
現金股利,82,54
消費者的,82,73
決定脫歐,82,68
專利申請,82,17
協會會長,82,61
兌人民幣,82,16
亞洲貨幣,82,68
開放日本,81,67
聯社報導,81,81
地區食品,81,54
在日本的,81,76
國內生產,81,75
升息機率,81,68
包括美國,81,79
企業獲利,81,57
上自衛隊,81,48
陸客來台,80,44
金融科技,80,21
轉虧為盈,80,68
發生規模,80,66
生產毛額,80,72
每股稅後,80,69
外匯存底,80,33
外交部今,80,77
國安基金,80,30
內閣官房,80,73
亞洲國家,80,67
防衛大臣,79,63
英國經濟,79,52
株式會社,79,55
彭博資訊,79,72
年期公債,79,48
就業機會,79,63
台灣燈會,79,20
午盤暫收,79,77
利率不變,79,62
其中包括,79,79
中央社劉,79,79
鴻海旗下,78,63
電視面板,78,31
日本旅遊,78,68
大幅成長,78,69
外貿協會,78,45
台北時間,78,68
輻射食品,77,48
行動裝置,77,58
美元升值,77,70
積極推動,77,75
會副主委,77,62
日本海上,77,58
商業模式,77,55
受到影響,77,73
今天開盤,77,76
中國人民,77,70
世界各國,77,70
發布新聞,76,73
工作人員,76,56
國際貿易,76,63
倫敦市長,76,69
退出歐盟,75,54
短暫陣雨,75,42
決策會議,75,62
根據日本,75,70
成長幅度,75,65
成為台灣,75,72
台灣產業,75,56
亞太指數,75,74
九州熊本,75,66
集團董事,74,69
浙江海面,74,37
東京羽田,74,55
會秘書長,74,66
日本共同,74,70
市場規模,74,60
天在東京,74,66
夥伴關係,74,62
世界經濟,74,56
世界各地,74,69
非常重要,73,71
金融時報,73,55
董事會決,73,67
聲明表示,73,64
美國政府,73,60
經濟研究,73,61
每股盈餘,73,48
告訴記者,73,68
台灣消費,73,51
台灣廠商,73,52
創歷史新,73,65
仲裁結果,73,40
預計今年,72,68
附加價值,72,49
貿易夥伴,72,49
解決問題,72,56
積極布局,72,63
的太陽能,72,41
的不確定,72,68
市場指數,72,32
太陽光電,72,16
台灣漁船,72,54
預估今年,71,65
英國央行,71,52
的消費者,71,61
產經新聞,71,60
獨立董事,71,24
時代力量,71,39
對於日本,71,67
國際美元,71,54
台日漁業,71,41
債權銀行,71,48
中小尺寸,71,39
靖國神社,70,19
轉型正義,70,30
豐田汽車,70,54
臺灣海峽,70,34
脫離歐洲,70,64
經紀公司,70,68
東協國家,70,41
將進一步,70,68
優於預期,70,64
保護主義,70,50
中心主任,70,65
部發言人,69,66
董事長林,69,55
綜合指數,69,60
漁業協議,69,43
歐盟公投,69,50
根據彭博,69,67
報導引述,69,56
刺激經濟,69,54
先進國家,69,54
羽田機場,68,47
營收比重,68,53
歐美股市,68,58
最大震度,68,42
日圓貶值,68,60
指數收盤,68,49
在台灣的,68,61
鴻海收購,67,54
面板技術,67,45
道瓊工業,67,62
聲明指出,67,64
維持利率,67,58
大學教授,67,49
吸引更多,67,64
台灣第一,67,58
以及日本,67,66
中華電信,67,29
黃海南部,66,35
高度關注,66,60
雙邊關係,66,59
越來越多,66,57
西太平洋,66,46
總經理陳,66,56
結果顯示,66,61
科技產業,66,59
沖之鳥是,66,43
樂天市場,66,14
日本產業,66,58
府發言人,66,63
媒體表示,66,65
升息預期,66,54
伊斯蘭國,66,38
針對日本,65,63
金融集團,65,39
科技大學,65,50
民進黨政,65,48
業者表示,65,55
東京分行,65,31
大經濟體,65,61
夏普公司,65,53
地震發生,65,55
國土交通,65,43
公司治理,65,23
以來最高,65,54
主計總處,65,39
赴日旅遊,64,46
舉行會談,64,52
科技公司,64,44
目前台灣,64,63
的投資人,64,54
發明專利,64,14
獲利表現,64,52
無線充電,64,11
法人指出,64,53
東京成田,64,40
新政府上,64,52
實地查核,64,26
在釣魚台,64,38
國和日本,64,61
可能出現,64,62
原油期貨,64,51
南亞市場,64,49
共同開發,64,49
兩家公司,64,52
個國家的,64,51
來台旅客,64,32
人士報導,64,57
二次大戰,64,54
主要國家,64,58
三菱東京,64,52
重大訊息,63,49
那斯達克,63,54
財政大臣,63,48
漁民權益,63,45
消費電子,63,51
永續發展,63,41
最受歡迎,63,53
暫停交易,63,31
日本航空,63,48
按兵不動,63,54
對台灣的,63,60
外交部發,63,61
國際廢鋼,63,34
國國務院,63,50
加權指數,63,54
今日開盤,63,46
亞洲地區,63,60
金融服務,62,44
郭台銘個,62,45
這個問題,62,50
資金行情,62,45
規模最大,62,58
維持現狀,62,40
經營團隊,62,50
目前正在,62,58
未來發展,62,58
月升息的,62,51
於市場預,62,55
岸人民幣,62,43
尺寸面板,62,38
外長會議,62,28
國防部長,62,46
南阿蘇村,62,29
北韓發射,62,42
人民銀行,62,57
面板事業,61,43
非核家園,61,38
調查結果,61,46
調查報告,61,45
美元作收,61,60
競爭力的,61,57
理監事會,61,45
特別注意,61,35
東日本大,61,45
最大漲幅,61,54
支持脫歐,61,43
委員會今,61,56
夏普簽約,61,46
台幣匯率,61,43
出國旅遊,61,45
農曆春節,60,47
蔡英文的,60,42
與夏普簽,60,45
經濟文化,60,57
穩定成長,60,54
稅後淨利,60,44
的影響力,60,49
瑞穗銀行,60,46
日本東北,60,43
日本夏普,60,59
日圓匯率,60,49
持續進行,60,58
投資人可,60,55
天上午在,60,57
在新加坡,60,47
和平穩定,60,44
台灣文化,60,30
今天舉辦,60,58
風險評估,59,44
銀行總裁,59,48
要求日本,59,47
蘋果公司,59,46
脫歐陣營,59,46
美國市場,59,47
第一時間,59,58
日本軟銀,59,46
平方公尺,59,41
市場關注,59,54
工業生產,59,40
局部短暫,59,41
就業數據,59,50
外銷訂單,59,34
台股今日,59,47
台灣金融,59,40
台灣國際,59,40
去年成長,59,49
北市政府,59,40
公海捕魚,59,31
釣魚台海,58,44
郭台銘說,58,30
財政刺激,58,42
觀光產業,58,48
職業工會,58,24
目前為止,58,58
環球晶圓,58,12
泰晤士報,58,29
核災地區,58,42
日本時間,58,48
日圓匯價,58,41
成長力道,58,50
快速成長,58,54
外交政策,58,43
合新台幣,58,43
馬總統說,57,29
附近海域,57,35
臨床試驗,57,22
聯合聲明,57,39
美系外資,57,17
競爭激烈,57,55
研發中心,57,27
的競爭力,57,51
氣候變遷,57,34
標準普爾,57,44
日漁業協,57,38
日本等國,57,54
整體業績,57,41
幣對美元,57,37
對夏普的,57,50
型機器人,57,28
台灣漁民,57,42
受歡迎的,57,54
南沙群島,57,26
兩國關係,57,45
世界銀行,57,33
黨籍立委,56,43
黨候選人,56,44
結果出爐,56,54
紅十字會,56,15
社會大眾,56,50
目前市場,56,55
目前全球,56,56
的市占率,56,44
沙島海面,56,21
歐洲市場,56,44
業競爭力,56,40
本大地震,56,47
日產汽車,56,37
日本電機,56,47
政府官員,56,50
對人民幣,56,28
基礎設施,56,44
國財政部,56,37
加上日本,56,53
全球景氣,56,42
全家便利,56,41
個人投資,56,39
首席經濟,55,53
非農就業,55,48
電機大廠,55,51
總統就職,55,35
立法委員,55,50
神奇寶貝,55,16
相關部會,55,50
業績表現,55,46
是台灣的,55,53
日本內閣,55,53
恐怖攻擊,55,41
引述消息,55,48
工作機會,55,47
安全氣囊,55,20
安全保障,55,45
媒體採訪,55,52
委員會主,55,50
大橋光夫,55,31
台灣出口,55,42
台北市長,55,48
召開臨時,55,45
南海諸島,55,16
前行政院,55,46
兌美元升,55,45
主要往來,55,46
遊戲市場,54,23
董事長陳,54,48
英國與歐,54,41
美元匯價,54,45
第一階段,54,43
競爭優勢,54,49
研究機構,54,46
的機器人,54,40
發展公司,54,24
發射飛彈,54,35
更進一步,54,51
智慧製造,54,29
日本民眾,54,45
新興國家,54,42
接受日本,54,51
年同期的,54,39
在日本東,54,53
吸引許多,54,50
各國央行,54,39
台灣精品,54,17
協助台灣,54,47
匯銀人士,54,47
全球第一,54,49
個月高點,54,48
以來新高,54,49
今年全球,54,48
人士認為,54,51
事會決議,54,51
駐日美軍,53,20
降低成本,53,49
財政部長,53,48
美元成交,53,53
總成交量,53,52
相關產業,53,48
的民進黨,53,40
瘦肉精美,53,27
獲利成長,53,48
每日新聞,53,37
根據統計,53,51
是日本的,53,50
日在東京,53,51
整體而言,53,52
持續擴大,53,50
手機市場,53,40
截至今年,53,46
土壤液化,53,10
國與歐盟,53,41
國與日本,53,49
呼籲民眾,53,48
北韓今天,53,42
包括台灣,53,50
人民幣對,53,21
主要原因,53,52
三菱日聯,53,43
首相官邸,52,44
預期今年,52,45
雙方合作,52,49
軟體銀行,52,43
購夏普的,52,41
股東權益,52,46
聯合國大,52,41
美國就業,52,38
美國大選,52,46
物價指數,52,41
為新台幣,52,45
灣與日本,52,45
民進黨黨,52,31
民進黨團,52,30
日圓現金,52,31
文化交流,52,46
成熟市場,52,39
息的預期,52,52
恐怖主義,52,40
德里晴天,52,41
希望藉由,52,50
巴士海峽,52,31
密切關注,52,47
不含日本,52,36
高速公路,51,29
離開歐盟,51,42
金融危機,51,36
經濟表現,51,47
稅後盈餘,51,33
當選美國,51,43
最大跌幅,51,44
日本官方,51,44
故鄉納稅,51,11
支持英國,51,35
控股公司,51,43
持續增加,51,47
投資公司,51,37
愈來愈多,51,48
影響台灣,51,41
市長強生,51,49
對沖之鳥,51,36
大阪關西,51,23
大幅提升,51,47
在聲明中,51,41
卡麥隆的,51,41
共襄盛舉,51,50
內政大臣,51,42
入股夏普,51,38
中國市場,51,45
院發言人,50,49
這個國家,50,23
資本支出,50,29
貨櫃廢鋼,50,45
聯準會升,50,42
續留歐盟,50,35
經濟復甦,50,46
的一部分,50,47
白色家電,50,40
營收成長,50,43
液晶事業,50,29
消息來源,50,45
海外工作,50,10
民黨主席,50,48
核子試爆,50,28
日以來最,50,44
川普勝選,50,34
就業報告,50,38
安倍政府,50,45
媒體詢問,50,48
大規模的,50,49
報告顯示,50,46
地緣政治,50,44
台灣與日,50,44
台灣人的,50,44
南海爭議,50,39
升息的預,50,50
公司董事,50,48
中央政府,50,44
日圓兌美元,395,336
美國聯準會,329,272
較去年同期,307,194
兌美元匯率,271,219
首相卡麥隆,255,242
鴻海與夏普,245,147
法新社報導,243,242
智慧型手機,205,136
共同社報導,205,194
基金經理人,202,158
與中國大陸,195,162
中國大陸的,191,161
總統蔡英文,185,172
在中國大陸,184,144
阿姆斯特丹,175,166
總統當選人,172,156
總統歐巴馬,171,162
負利率政策,163,113
經濟成長率,163,113
外匯交易員,162,79
總統馬英九,160,153
拉斯維加斯,160,159
平均風力將,157,44
斯德哥爾摩,154,153
約翰尼斯堡,151,151
華盛頓特區,150,150
分有效時間,149,149
精靈寶可夢,147,66
路透社報導,146,145
元高低介在,144,105
實施負利率,142,105
召開記者會,142,123
國民黨立委,136,97
民進黨立委,135,101
公債殖利率,133,83
大陸外交部,132,78
日本氣象廳,131,78
華爾街日報,130,98
值得注意的,127,122
船隻請注意,121,43
新南向政策,121,76
新台幣匯價,120,67
中央社記者,118,101
年同期成長,115,85
釣魚台列嶼,114,53
美元兌日圓,114,86
經新聞報導,114,103
召開董事會,113,76
日本食品輸,112,73
半導體產業,112,52
總統候選人,111,87
兌美元今早,110,101
廢鋼收購價,108,47
公投決定脫,108,96
核災區食品,105,59
日本顯示器,102,71
