單詞,TF,DF
平台與,51,49
幅度不,51,48
席世界,51,38
希望帶,51,51
市旅行,51,36
市府會,51,45
市市長,51,49
市場在,51,51
已經出,51,50
展綠能,51,45
展生技,51,35
屆立委,51,35
屆畢業,51,36
屆世界,51,47
局資料,51,48
就代表,51,46
對他的,51,48
將邁入,51,48
將有利,51,50
將攜手,51,51
家推出,51,49
客搭乘,51,41
客戶在,51,47
定兩岸,51,44
完成開,51,46
安標準,51,41
學表示,51,41
學生與,51,46
媒體今,51,46
如果大,51,50
天開低,51,51
天后宮,51,20
大陸籍,51,46
大陸最,51,44
大賣場,51,44
大會主,51,47
大手筆,51,44
大幅上,51,48
大學運,51,43
大學研,51,48
大因素,51,47
大利益,51,48
大代表,51,44
大主軸,51,48
多方面,51,50
多挑戰,51,48
多層次,51,41
多半是,51,51
外交與,51,46
基礎下,51,43
執行力,51,47
地震時,51,43
在大學,51,47
在南韓,51,44
團隊將,51,49
國際數,51,36
國際原,51,47
國科會,51,36
國民的,51,45
國小校,51,39
國家資,51,36
國家認,51,41
國家旅,51,38
國內消,51,44
國之間,51,50
國中教,51,34
國中學,51,44
因此未,51,51
因此成,51,48
因市場,51,51
嚴肅的,51,50
善台灣,51,49
問題也,51,51
商代表,51,46
員工薪,51,36
品國際,51,21
和東南,51,45
告訴我,51,46
告訴她,51,42
向經濟,51,43
同步開,51,50
同一時,51,48
合開發,51,33
合發展,51,44
合理化,51,38
合庫銀,51,25
合作等,51,48
合作暨,51,46
各界人,51,48
各地區,51,45
台舉辦,51,48
台股走,51,45
台灣餐,51,41
台灣銷,51,44
台灣接,51,47
台大教,51,47
可輕鬆,51,50
可以和,51,49
受衝擊,51,48
取得國,51,49
及能源,51,47
及營運,51,49
及廣東,51,42
卜睿哲,51,18
南亞旅,51,37
協會台,51,48
區今天,51,48
化設備,51,44
務需求,51,51
務協會,51,40
動物的,51,42
助更多,51,45
力支援,51,47
前台股,51,47
到醫院,51,49
到底要,51,49
到不同,51,49
分配不,51,40
分出席,51,49
出席第,51,50
出國際,51,49
出一張,51,38
具規模,51,51
兵指揮,51,24
公司未,51,49
兩年多,51,48
全球都,51,48
入調查,51,49
先前的,51,50
元預算,51,49
元資產,51,35
元商機,51,47
儘管台,51,48
價格已,51,45
們一定,51,48
個關鍵,51,43
個角度,51,47
個不同,51,51
保險法,51,32
促進雙,51,48
來產業,51,46
使用效,51,43
作推動,51,47
位置在,51,46
份報告,51,48
任國民,51,47
以電子,51,51
以及日,51,50
代表黃,51,50
他不是,51,51
今日的,51,50
今天質,51,49
人透過,51,47
人經濟,51,37
人看到,51,48
人民在,51,47
人數最,51,51
人壽董,51,36
人世界,51,44
京分行,51,21
事長葉,51,48
也是在,51,51
也承諾,51,49
也一定,51,48
中最大,51,50
並舉辦,51,49
不鏽鋼,51,32
不會去,51,48
不定時,51,45
下午的,51,48
上漲的,51,51
一部份,51,47
一表示,51,37
一般大,51,41
一條路,51,45
龔照勝,50,7
體來看,50,47
駕駛員,50,34
類股表,50,47
題材的,50,46
領導下,50,47
領先全,50,49
預估全,50,49
預估值,50,45
音內容,50,41
需求及,50,48
雙方應,50,46
雖然已,50,50
陸台商,50,38
陳盛沺,50,18
陳俊聖,50,20
除了將,50,50
院聲請,50,46
關作業,50,45
開心的,50,48
長期經,50,45
鐵列車,50,39
銀行資,50,43
金額也,50,50
金屬機,50,42
重視台,50,46
重要一,50,47
都是中,50,46
都到場,50,49
部長會,50,28
部資深,50,50
部執行,50,50
部分國,50,49
邊國家,50,41
選人洪,50,48
達成目,50,48
過新聞,50,49
運動風,50,44
這是新,50,44
這是她,50,46
這是全,50,48
這對台,50,46
透過行,50,47
輝今天,50,42
較平日,50,37
軟體的,50,38
車客運,50,36
身上的,50,41
超過三,50,49
超最多,50,27
贊助的,50,39
贈儀式,50,41
資產保,50,34
資今天,50,46
貧富差,50,43
讓日本,50,44
讓全球,50,50
議結束,50,44
證發行,50,32
認為新,50,47
試入學,50,21
詢問是,50,48
記者陳,50,50
訊工程,50,42
視業者,50,36
規劃及,50,50
要檢討,50,47
要打造,50,48
表達強,50,45
表現上,50,49
術研討,50,41
術人員,50,43
衍生出,50,50
行頒獎,50,49
蜜月期,50,35
處理不,50,44
著美國,50,48
華飯店,50,40
菅義偉,50,21
英文能,50,41
英國國,50,35
興經濟,50,39
與生產,50,44
與數位,50,47
與家庭,50,44
至於國,50,50
自然會,50,48
臉書專,50,40
能滿足,50,47
能快速,50,50
能受到,50,47
股票的,50,48
聚共識,50,43
而且還,50,50
者共同,50,48
罕見的,50,47
續改善,50,47
繫機制,50,38
網路世,50,33
網站查,50,49
經濟系,50,45
經完成,50,49
結果的,50,46
結合國,50,48
系統業,50,33
精神病,50,24
籌備處,50,36
答案是,50,46
第六屆,50,38
第三人,50,30
第一張,50,39
科董事,50,46
福衛二,50,5
社子島,50,22
研發產,50,43
短短一,50,45
看電影,50,40
相關情,50,49
的頂級,50,44
的祝福,50,47
的病人,50,38
的珍貴,50,47
的本土,50,46
的最低,50,43
的推廣,50,49
的意外,50,45
的德國,50,43
的基因,50,29
的吸引,50,47
的公務,50,44
的信賴,50,47
的交接,50,42
的中文,50,39
的不當,50,41
的一般,50,49
發布重,50,47
發展機,50,47
發展政,50,42
發國家,50,41
當中有,50,49
界溝通,50,42
界文化,50,32
界擔心,50,49
由專業,50,47
產安全,50,47
產品和,50,46
現在可,50,50
獨有的,50,49
犯罪集,50,33
為響應,50,48
為迎接,50,49
為積極,50,48
為爭取,50,49
為新政,50,48
為擴大,50,49
為女性,50,44
為司法,50,33
灣的機,50,47
灣最重,50,45
灣持續,50,49
灣在全,50,46
灣在內,50,49
準作業,50,45
港車站,50,24
港地區,50,48
深入的,50,49
注台灣,50,44
法制化,50,37
沒有違,50,40
沒有能,50,48
汙染的,50,44
民黨發,50,42
民眾如,50,46
比過去,50,46
每週一,50,43
每年可,50,47
檢討改,50,45
樣的情,50,48
業計畫,50,46
業保險,50,29
案調查,50,43
案處理,50,44
果概念,50,43
林之晨,50,22
板市場,50,33
東表示,50,38
李昆澤,50,31
本月底,50,47
未出席,50,47
未公布,50,47
期大幅,50,48
望大陸,50,44
服員的,50,45
服務產,50,40
服務時,50,45
有長期,50,49
有負債,50,26
有計畫,50,49
有直接,50,49
有浩鼎,50,34
有效提,50,47
有所改,50,47
有很高,50,48
有基礎,50,44
有國民,50,46
有受到,50,48
有助益,50,47
月期間,50,46
會長李,50,46
會議紀,50,40
會議決,50,44
會給予,50,50
會盡量,50,46
會民主,50,47
會提高,50,45
會應該,50,43
會對於,50,48
會協調,50,46
書長蔡,50,45
更優質,50,50
普通等,50,49
晚再轉,50,37
時間將,50,47
時進行,50,49
時注意,50,47
是開放,50,47
是這麼,50,48
是臺灣,50,42
是島嶼,50,37
是依照,50,44
是中央,50,46
日拜會,50,47
日將舉,50,49
方方土,50,26
方文化,50,40
新集團,50,26
新資料,50,49
新研究,50,49
文林苑,50,21
文提出,50,47
數十億,50,49
教育館,50,40
政府近,50,48
政府若,50,48
政府卻,50,47
政府做,50,46
改革不,50,44
推動社,50,46
推動政,50,44
排長龍,50,47
投資風,50,41
投入大,50,47
投信投,50,41
才可能,50,48
我知道,50,43
我國對,50,43
成立國,50,44
應該把,50,49
應未來,50,46
意見後,50,47
患者的,50,43
性競爭,50,42
性對話,50,43
必須面,50,49
很明顯,50,46
張旭嵐,50,26
弱勢學,50,37
府也會,50,46
年煙火,50,17
年努力,50,49
年一次,50,44
幣市場,50,27
布全球,50,50
市大安,50,45
市場調,50,50
市場出,50,43
市場來,50,47
已指示,50,47
已建立,50,49
工退休,50,32
岸產業,50,35
層官員,50,43
屋市場,50,38
屆大會,50,45
就像一,50,49
尚未收,50,45
對於有,50,50
尊重台,50,45
將要求,50,46
將聚焦,50,46
將所有,50,49
將儘速,50,46
實施的,50,49
實務上,50,49
家生活,50,43
客權益,50,42
客委會,50,31
學院學,50,23
學者的,50,47
如何解,50,49
天起在,50,48
天拜會,50,46
大陸業,50,42
大陸後,50,40
大突破,50,45
大服務,50,47
大容量,50,42
大學中,50,48
大出口,50,43
多次表,50,50
多台商,50,44
外資及,50,41
外籍勞,50,30
場研究,50,46
報導中,50,48
基因體,50,36
培養人,50,45
型保險,50,17
在蘋果,50,47
在股東,50,44
在執行,50,46
在台發,50,41
團體與,50,49
團體旅,50,36
園區內,50,43
國際工,50,30
國藝術,50,37
國經貿,50,36
國家科,50,42
國商業,50,42
國合會,50,32
國內相,50,47
國今年,50,47
因應全,50,48
商務平,50,40
售業者,50,34
售平台,50,42
品牌進,50,42
品牌精,50,47
品公司,50,34
周邊國,50,41
呂桔誠,50,20
吳念真,50,17
向東南,50,47
名國人,50,31
名上市,50,28
同步進,50,47
合經濟,50,44
合格率,50,25
合指數,50,40
各部門,50,45
各級學,50,45
各地風,50,44
台鐵今,50,47
台進行,50,48
台灣通,50,37
台灣立,50,42
台灣環,50,42
台灣技,50,37
台灣具,50,47
台灣健,50,36
台日經,50,26
台微體,50,19
台大政,50,44
可能達,50,49
可以放,50,48
召開國,50,44
只有在,50,48
友認為,50,42
及韓國,50,49
及藝術,50,44
及東部,50,45
及工業,50,47
及協助,50,49
及公司,50,48
去了解,50,46
印度等,50,49
半年開,50,48
區舉行,50,49
北市三,50,44
化影響,50,50
包道格,50,19
包括電,50,49
動商務,50,29
努力推,50,48
助金額,50,43
加起來,50,48
加工區,50,25
力的人,50,43
創造力,50,43
創生活,50,33
創新中,50,29
前秘書,50,47
前擔任,50,46
前交通,50,43
到一定,50,45
利組織,50,39
出生於,50,49
出席中,50,47
兼執行,50,45
其他大,50,45
公布上,50,35
公司說,50,47
公司行,50,45
公司第,50,46
兩小時,50,41
全民的,50,46
全數捐,50,43
全國大,50,42
內設計,50,28
內航線,50,44
入日本,50,48
免稅商,50,24
光洋科,50,8
價大漲,50,43
僅限於,50,47
值得觀,50,48
個月時,50,49
個團體,50,42
個主要,50,47
保險費,50,33
依法處,50,41
來新的,50,47
使命感,50,46
佐科威,50,21
住房率,50,34
低等級,50,50
位在台,50,46
但透過,50,47
任部長,50,36
任財政,50,43
仲裁判,50,25
以幫助,50,47
以下有,50,33
他現在,50,47
他也認,50,49
他也不,50,49
今年因,50,48
今天來,50,48
仁愛路,50,36
人都不,50,47
人看好,50,48
人對台,50,45
人員進,50,47
人信心,50,33
人了解,50,50
些地方,50,49
互補性,50,40
事長楊,50,44
乳癌新,50,43
也看好,50,48
也發布,50,46
也比較,50,48
也是第,50,49
也同意,50,48
也創下,50,49
也不斷,50,50
也不一,50,49
主題曲,50,34
主動發,50,41
中央電,50,49
並且在,50,47
世界文,50,31
不樂見,50,48
不會放,50,47
上太平,50,43
上午邀,50,50
上也有,50,50
一市場,50,49
中國大陸,5833,3411
中華民國,4968,2504
短暫陣雨,4565,533
多雲短暫,4535,425
兩岸關係,2643,1235
今天表示,2424,2375
多雲時陰,2149,358
晴時多雲,1932,227
九二共識,1594,665
行政院長,1483,1246
成交金額,1414,851
陰時多雲,1386,294
去年同期,1269,739
今天下午,1258,1118
民進黨立,1238,925
多雲時晴,1226,233
馬來西亞,1198,705
南向政策,1191,570
今天上午,1167,1065
時代力量,1161,561
經濟成長,1129,666
幣兌美元,1116,651
多雲局部,1108,132
平均風力,1021,164
台北市長,1013,865
產業發展,994,748
台灣經濟,988,762
陰短暫雨,973,129
國民黨立,944,704
局部陣雨,937,98
會理事長,918,760
行動支付,895,250
在立法院,886,789
午後短暫,885,68
主管機關,858,667
中華電信,854,334
最大陣風,844,179
北市政府,844,606
台灣人民,838,628
中小企業,813,416
民黨立委,807,626
最重要的,779,705
中國信託,763,304
復興航空,756,222
金融科技,749,259
台灣民眾,744,547
媒體報導,735,628
美國總統,728,533
航空公司,721,414
地方政府,716,487
總統大選,710,558
約新台幣,709,595
北部海面,701,302
經濟發展,670,546
解決方案,664,455
電子商務,660,356
合併營收,660,373
局部短暫,656,332
虛擬實境,654,286
有限公司,653,450
台灣市場,643,512
發布時間,637,637
桃園機場,634,364
年金改革,633,227
個百分點,618,372
國際社會,611,422
主辦單位,610,459
長榮航空,608,216
台北股市,602,601
民黨主席,596,501
金融機構,588,381
縣市政府,580,549
今天開盤,580,573
行記者會,568,546
土壤液化,568,134
台北國際,564,368
世界衛生,563,319
副總經理,562,509
其他地區,562,355
當地時間,559,498
立法委員,558,500
今天公布,558,517
蔡英文今,556,502
開記者會,554,505
今天宣布,551,517
台灣虎航,540,134
台北外匯,539,528
受訪表示,539,520
新興市場,534,325
南部地區,533,322
臺灣海峽,529,261
科技大學,529,364
台灣社會,529,437
一個中國,529,311
蔡英文的,523,399
今天舉行,522,501
台灣大學,519,436
轉型正義,517,252
降雨機率,510,488
其他國家,509,440
英國脫歐,508,274
在台北市,508,461
額新台幣,506,504
和平發展,506,288
台灣高鐵,505,236
希望透過,500,469
資本市場,498,308
原住民族,497,141
台灣企業,496,370
訪時表示,495,464
就職演說,491,287
研究中心,488,368
半部地區,487,281
總統表示,485,287
新台幣匯,485,273
總統就職,484,308
中心主任,479,449
永續發展,476,334
會董事長,476,365
臨床試驗,474,159
鴻海集團,473,236
委員會今,472,442
年上半年,470,355
台灣觀光,469,277
社會責任,467,269
智慧城市,464,187
證券交易,463,392
外匯市場,460,446
台灣產業,457,358
資料顯示,454,430
北部地區,454,275
稅後純益,453,241
成為台灣,446,417
理委員會,441,361
公開收購,441,116
全球經濟,439,329
上市公司,438,310
政黨輪替,435,345
會副主委,430,362
解決問題,429,347
第一時間,429,368
兩岸和平,426,295
生技產業,423,178
台灣燈會,423,149
氣象局預,420,334
外匯交易,415,235
便利商店,413,245
即日起至,410,354
新政府上,409,359
委員會主,405,370
大陸市場,403,303
電信詐騙,401,190
院副院長,401,364
台灣人壽,401,140
台灣金融,398,270
公司治理,398,170
國際組織,397,286
注意的是,395,389
區有局部,391,252
再生能源,391,199
社會大眾,390,315
參與國際,387,277
南海仲裁,387,194
陸客來台,384,228
重要的是,384,361
台灣民主,384,294
社會住宅,383,121
合作夥伴,381,318
金融市場,379,297
媒體詢問,378,340
特別注意,374,199
公司董事,372,306
中央銀行,370,314
支持台灣,369,245
新光三越,368,164
台灣第一,368,327
對台灣的,367,334
觀光產業,366,203
和平穩定,365,259
外交部長,364,314
台灣參與,364,250
來自台灣,364,313
美元匯率,363,321
國民黨團,362,191
不當黨產,361,165
集團旗下,360,327
海峽兩岸,360,269
委會主委,360,314
的情況下,356,335
董事長蔡,354,295
控股公司,353,122
立法院長,352,299
積極推動,351,325
浪轉中浪,351,107
歷史新高,351,268
夥伴協定,351,274
台北時間,351,307
年下半年,350,308
國際市場,350,290
蔡英文說,349,246
管會主委,349,289
修正草案,349,240
成長動能,347,299
黨籍立委,346,265
董事長林,346,287
影響台灣,346,293
部地區及,343,232
讓消費者,343,298
相關單位,342,295
政務委員,342,299
另一方面,342,325
目前台灣,340,325
接受媒體,340,324
副秘書長,340,252
交換意見,339,282
購物中心,338,193
台灣證券,338,312
今天舉辦,338,329
經濟部長,337,281
府發言人,336,317
今天中午,336,313
記者會上,335,293
會執行長,335,313
頒獎典禮,334,272
報告指出,334,273
在臉書上,333,276
台灣時間,333,299
台灣國際,329,244
國會議員,328,213
維持現狀,327,197
政治基礎,327,193
在台灣的,327,300
氣象局說,324,250
的消費者,322,255
權證市場,318,103
公司表示,318,280
的可能性,317,282
國定假日,317,148
日本政府,315,171
今天召開,315,304
協會理事,313,282
一中各表,313,153
金融服務,312,206
財團法人,312,229
部地區有,310,188
官員表示,310,246
科技產業,309,251
提醒民眾,307,276
國際機場,307,217
台灣地區,306,263
電信業者,305,196
合作關係,304,267
經濟合作,302,247
全台各地,301,269
院發言人,300,272
民進黨團,300,194
數位金融,300,161
外貿協會,300,187
團董事長,299,258
集團董事,298,257
蔡總統說,298,163
就業機會,298,230
主計總處,298,189
名個股為,297,99
交通部長,295,245
希望未來,294,277
國泰世華,294,134
台灣之星,294,92
今年以來,294,248
蔡英文在,293,257
海外市場,293,245
沙島海面,293,112
公路總局,293,133
董事長張,292,257
智慧手機,292,189
產學合作,291,184
台灣銀行,291,219
基礎建設,290,225
加權指數,290,253
會秘書長,289,267
電子支付,288,110
行動裝置,287,205
有線電視,287,139
政委員會,287,219
市場需求,287,252
兩岸政策,287,193
沒有任何,285,250
民進黨的,285,235
民進黨政,285,222
台灣廠商,285,218
遠傳電信,284,170
跨太平洋,284,269
總經理林,284,261
氣候變遷,284,178
國家安全,284,227
個交易日,284,243
任董事長,284,196
跨境電商,283,100
消費者的,283,248
柯文哲說,283,179
亞太地區,282,214
經紀公司,280,272
全球市場,280,237
商業模式,278,206
台北車站,277,158
中華郵政,277,116
就職典禮,276,187
食品安全,275,190
今天出席,275,267
兩岸人民,274,195
的重要性,272,258
董事長郭,270,239
巴士海峽,270,170
報導指出,270,236
基本工資,270,91
國民黨的,270,200
副董事長,270,239
非常重要,269,233
調查顯示,269,217
南亞國家,268,187
百貨公司,267,165
未來發展,267,244
是台灣的,267,254
人工智慧,267,110
一段時間,267,252
局副局長,266,247
股價指數,265,217
持續推動,265,231
協助台灣,265,225
持續成長,264,239
希望台灣,264,240
預計今年,263,241
高速公路,262,172
貨幣政策,260,177
認為台灣,260,246
受到影響,260,232
黨團總召,258,226
沖之鳥礁,258,120
達新台幣,256,240
政治人物,256,204
日在台北,255,243
台灣精品,255,68
包括台灣,255,247
高鐵公司,254,133
每股純益,254,148
新政府的,254,223
政府推動,254,226
轉東北風,253,92
經濟研究,253,201
中華台北,253,146
高等教育,252,163
政府上台,252,230
自由貿易,251,182
總經理陳,251,231
經濟文化,251,220
是民進黨,251,217
目前為止,250,240
文化交流,250,210
台北捷運,250,159
太陽能電,249,107
台灣未來,249,223
台灣事務,249,245
前行政院,249,227
亞太電信,249,113
資產管理,248,159
對於台灣,248,237
行政院大,247,237
級下午轉,247,106
業者表示,247,217
柯文哲今,247,219
今天凌晨,247,211
在行政院,246,216
馬總統說,245,119
財富管理,245,112
監督管理,245,233
智慧機械,245,135
主任委員,245,201
百尺竿頭,244,64
芮氏規模,243,181
的民進黨,243,210
發展協會,243,202
獨立董事,243,124
